artist,track,release_title,release_year,label,release_id,duration
Paul van Dyk,Words (For Love),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Livin' Joy,Dreamer (Rollo's Big Mix),The House Of Handbag,1995,Ministry Of Sound,541428,5:59
Tin Tin Out,Always Something There To Remind Me (Tooley Street Mix),The House Of Handbag,1995,Ministry Of Sound,541428,5:55
The Police,Voices Inside My Head (S Tribe Mix),The House Of Handbag,1995,Ministry Of Sound,541428,5:25
The Bucketheads,The Bomb! (These Sounds Fall Into My Mind),The House Of Handbag,1995,Ministry Of Sound,541428,5:57
The Ethics,La Luna,The House Of Handbag,1995,Ministry Of Sound,541428,5:16
2 In A Room,El Trago (The Drink),The House Of Handbag,1995,Ministry Of Sound,541428,5:20
Fire Island,If You Should Need A Friend,The House Of Handbag,1995,Ministry Of Sound,541428,7:33
Gems For Jem,Lifting Me Higher (Tall Paul Mix),The House Of Handbag,1995,Ministry Of Sound,541428,7:13
Jestofunk,Can We Live (Club Mix),The House Of Handbag,1995,Ministry Of Sound,541428,6:20
Mr. Roy,Something About You (Original Mix),The House Of Handbag,1995,Ministry Of Sound,541428,7:05
Danny Tenaglia,Look Ahead (Hard & Soul Album Version),The House Of Handbag,1995,Ministry Of Sound,541428,7:30
Wildchild,Legends Of The Dark Black - Part 2 (Renegade Master Mix),The House Of Handbag,1995,Ministry Of Sound,541428,3:59
D'Bora,Going Round (Dancing Divaz Club Mix),The House Of Handbag,1995,Ministry Of Sound,541428,6:24
E.G. Fullalove,Didn't I Know? (Divas To To The Dancefloor... Please) (Junior's Factory Mix),The House Of Handbag,1995,Ministry Of Sound,541428,5:52
Nightcrawlers,Push The Feeling On (MK Mix 95),The House Of Handbag,1995,Ministry Of Sound,541428,5:54
Jon Of The Pleased Wimmin,Passion (A Tin Tin Out Mix),The House Of Handbag,1995,Ministry Of Sound,541428,6:47
Swing 52,Color Of My Skin (Swing Remix),The House Of Handbag,1995,Ministry Of Sound,541428,3:33
Chrissy Ward,Right & Exact (Stonebridge Mix),The House Of Handbag,1995,Ministry Of Sound,541428,5:59
Outrage,Tall 'N' Handsome,The House Of Handbag,1995,Ministry Of Sound,541428,4:29
Bi Boy Action Squad,Boopaloopa,The House Of Handbag,1995,Ministry Of Sound,541428,7:47
Clubzone,Hands Up (Alex Party Remix),The House Of Handbag,1995,Ministry Of Sound,541428,7:05
Isha-D,Stay (Tonight) (Chris & James Remix),The House Of Handbag,1995,Ministry Of Sound,541428,6:16
The Commission,One Man (Commission Remix),The House Of Handbag,1995,Ministry Of Sound,541428,7:22
Paperclip People,The Climax,The House Of Handbag,1995,Ministry Of Sound,541428,6:45
